GM1,GM2,GM3,GM4,GM7,GM8,GM9,GM10,GM11
1.26E-03,,-0.00890006,,,,,,
1.25E-03,,-0.00885342,,,,,,
1.24E-03,,-0.00882488,,,,,,
1.24E-03,,-0.00882637,,,,,,
1.25E-03,,-0.0088587,,,,,,
1.27E-03,,-0.00891303,,,,,,
1.29E-03,,-0.00897291,,,,,,
1.31E-03,,-0.00902228,,,,,,
1.33E-03,,-0.00905399,,,,,,
1.35E-03,,-0.009069,,,,,,
1.38E-03,,-0.00907866,,,,,,
1.41E-03,,-0.00909401,,,,,,
1.44E-03,,-0.00911589,,,,,,
1.47E-03,,-0.00914007,,,,,,
1.51E-03,,-0.00916621,,,,,,
1.55E-03,,-0.00919585,,,,,,
1.59E-03,,-0.0092264,,,,,,
1.62E-03,,-0.0092525,,,,,,
1.64E-03,,-0.00927564,,,,,,
1.65E-03,,-0.00930254,,,,,,
1.65E-03,,-0.00933652,,,,,,
1.65E-03,,-0.0093724,,,,,,
1.64E-03,,-0.00940184,,,,,,
1.63E-03,,-0.00942485,,,,,,
1.61E-03,,-0.00944803,,,,,,
1.58E-03,,-0.00947194,,,,,,
1.56E-03,,-0.00949344,,,,,,
1.54E-03,,-0.00951573,,,,,,
1.51E-03,,-0.00954387,,,,,,
1.48E-03,,-0.00957912,,,,,,
1.45E-03,,-0.00961686,,,,,,
1.43E-03,,-0.00964803,,,,,,
1.41E-03,,-0.00966207,,,,,,
1.40E-03,,-0.00965345,,,,,,
1.39E-03,,-0.00962783,,,,,,
1.38E-03,,-0.00959818,,,,,,
1.37E-03,,-0.00957575,,,,,,
1.36E-03,,-0.00956739,,,,,,
1.35E-03,,-0.00957523,,,,,,
1.35E-03,,-0.00959328,,,,,,
1.33E-03,,-0.00960929,,,,,,
1.32E-03,,-0.00961311,,,,,,
1.30E-03,,-0.00960277,,,,,,
1.27E-03,,-0.00958964,,,,,,
1.25E-03,,-0.00958742,,,,,,
1.23E-03,,-0.00960151,,,,,,
1.21E-03,,-0.00963107,,,,,,
1.18E-03,,-0.00967608,,,,,,
1.16E-03,,-0.00973445,,,,,,
1.13E-03,,-0.00979686,,,,,,
1.10E-03,,-0.00985471,,,,,,
1.08E-03,,-0.00990845,,,,,,
1.05E-03,,-0.00996551,,,,,,
1.03E-03,,-0.0100292,,,,,,
1.01E-03,,-0.0100927,,,,,,
9.94E-04,,-0.0101481,,,,,,
9.85E-04,,-0.0101922,,,,,,
9.84E-04,,-0.0102303,,,,,,
9.90E-04,,-0.0102718,,,,,,
1.00E-03,,-0.0103245,,,,,,
1.02E-03,,-0.0103896,,,,,,
1.05E-03,,-0.0104569,,,,,,
1.08E-03,,-0.010514,,,,,,
1.11E-03,,-0.0105567,,,,,,
1.13E-03,,-0.0105866,,,,,,
1.16E-03,,-0.0106089,,,,,,
1.17E-03,,-0.0106317,,,,,,
1.19E-03,,-0.0106594,,,,,,
1.20E-03,,-0.0106916,,,,,,
1.21E-03,,-0.0107291,,,,,,
1.21E-03,,-0.0107771,,,,,,
1.21E-03,,-0.0108402,,,,,,
1.20E-03,,-0.0109133,,,,,,
1.19E-03,,-0.0109843,,,,,,
1.18E-03,,-0.0110435,,,,,,
1.18E-03,,-0.0110932,,,,,,
1.19E-03,,-0.0111401,,,,,,
1.21E-03,,-0.0111829,,,,,,
1.24E-03,,-0.0112151,,,,,,
1.26E-03,,-0.0112346,,,,,,
1.29E-03,,-0.0112467,,,,,,
1.32E-03,,-0.0112574,,,,,,
1.34E-03,,-0.0112677,,,,,,
1.36E-03,,-0.011273,,,,,,
1.37E-03,,-0.0112743,,,,,,
1.38E-03,,-0.0112811,,,,,,
1.37E-03,,-0.0112969,,,,,,
1.37E-03,,-0.011313,,,,,,
1.35E-03,,-0.0113183,,,,,,
1.34E-03,,-0.0113068,,,,,,
1.32E-03,,-0.0112802,,,,,,
1.29E-03,,-0.0112406,,,,,,
1.26E-03,,-0.0111904,,,,,,
1.23E-03,,-0.0111371,,,,,,
1.20E-03,,-0.0110864,,,,,,
1.18E-03,,-0.0110367,,,,,,
1.16E-03,,-0.0109883,,,,,,
1.13E-03,,-0.0109475,,,,,,
1.10E-03,,-0.0109183,,,,,,
1.06E-03,,-0.0108917,,,,,,
1.02E-03,,-0.010858,,,,,,
9.82E-04,,-0.0108169,,,,,,
9.46E-04,,-0.0107796,,,,,,
9.13E-04,,-0.0107544,,,,,,
8.83E-04,,-0.0107391,,,,,,
8.56E-04,,-0.0107252,,,,,,
8.34E-04,,-0.0107015,,,,,,
8.16E-04,,-0.0106607,,,,,,
8.01E-04,,-0.0106078,,,,,,
7.92E-04,,-0.0105514,,,,,,
7.91E-04,,-0.0104977,,,,,,
7.98E-04,,-0.0104523,,,,,,
8.10E-04,,-0.0104155,,,,,,
8.21E-04,,-0.0103808,,,,,,
8.31E-04,,-0.0103377,,,,,,
8.38E-04,,-0.0102729,,,,,,
8.44E-04,,-0.0101843,,,,,,
8.53E-04,,-0.0100858,,,,,,
8.63E-04,,-0.00999399,,,,,,
8.72E-04,,-0.00991705,,,,,,
8.82E-04,,-0.00985311,,,,,,
8.93E-04,,-0.0097949,,,,,,
9.01E-04,,-0.0097394,,,,,,
9.02E-04,,-0.00968684,,,,,,
8.93E-04,,-0.0096286,,,,,,
8.71E-04,,-0.00955322,,,,,,
8.40E-04,,-0.00946694,,,,,,
7.99E-04,,-0.00938814,,,,,,
7.50E-04,,-0.00932257,,,,,,
6.95E-04,,-0.00926311,,,,,,
6.33E-04,,-0.00919862,,,,,,
5.62E-04,,-0.00912466,,,,,,
4.82E-04,,-0.00904842,,,,,,
3.94E-04,,-0.00897515,,,,,,
3.05E-04,,-0.008904,,,,,,
2.17E-04,,-0.00882758,,,,,,
1.33E-04,,-0.00873698,,,,,,
5.46E-05,,-0.0086367,,,,,,
-1.82E-05,,-0.00854265,,,,,,
-8.62E-05,,-0.00846402,,,,,,
-1.52E-04,,-0.00839394,,,,,,
-2.20E-04,,-0.00830999,,,,,,
-2.91E-04,,-0.00819507,,,,,,
-3.63E-04,,-0.00805358,,,,,,
-4.37E-04,,-0.00790301,,,,,,
-5.15E-04,,-0.00775766,,,,,,
-5.96E-04,,-0.00762639,,,,,,
-6.77E-04,,-0.00751356,,,,,,
-7.58E-04,,-0.00741298,,,,,,
-8.43E-04,,-0.00731569,,,,,,
-9.31E-04,,-0.00721317,,,,,,
-1.03E-03,,-0.00709709,,,,,,
-1.13E-03,,-0.00696606,,,,,,
-1.23E-03,,-0.00681924,,,,,,
-1.34E-03,,-0.00665786,,,,,,
-1.45E-03,,-0.00648693,,,,,,
-1.55E-03,,-0.00631187,,,,,,
-1.65E-03,,-0.00613935,,,,,,
-1.74E-03,,-0.00597185,,,,,,
-1.82E-03,,-0.00580332,,,,,,
-1.90E-03,,-0.00563102,,,,,,
-1.98E-03,,-0.005454,,,,,,
-2.04E-03,,-0.00526634,,,,,,
-2.09E-03,,-0.00506192,,,,,,
-2.12E-03,,-0.00484815,,,,,,
-2.13E-03,,-0.00464446,,,,,,
-2.14E-03,,-0.00446348,,,,,,
-2.14E-03,,-0.00430255,,,,,,
-2.14E-03,,-0.0041444,,,,,,
-2.13E-03,,-0.00397483,,,,,,
-2.13E-03,,-0.00379633,,,,,,
-2.12E-03,,-0.00361708,,,,,,
-2.11E-03,,-0.00344592,,,,,,
-2.10E-03,,-0.00328909,,,,,,
-2.07E-03,,-0.00314234,,,,,,
-2.04E-03,,-0.00298943,,,,,,
-2.01E-03,,-0.00282357,,,,,,
-1.96E-03,,-0.00265625,,,,,,
-1.92E-03,,-0.00250688,,,,,,
-1.86E-03,,-0.00238267,,,,,,
-1.80E-03,,-0.00227832,,,,,,
-1.74E-03,,-0.00218128,,,,,,
-1.67E-03,,-0.00207683,,,,,,
-1.60E-03,,-0.00196025,,,,,,
-1.53E-03,,-0.0018325,,,,,,
-1.45E-03,,-0.00170263,,,,,,
-1.36E-03,,-0.00158613,,,,,,
-1.28E-03,,-0.00149489,,,,,,
-1.20E-03,,-0.00143021,,,,,,
-1.13E-03,,-0.00137495,,,,,,
-1.07E-03,,-0.00131026,,,,,,
-1.01E-03,,-0.00122486,,,,,,
-9.72E-04,,-0.00112292,,,,,,
-9.38E-04,,-0.00102409,,,,,,
-9.10E-04,,-0.000941055,,,,,,
-8.88E-04,,-0.000877716,,,,,,
-8.69E-04,,-0.00083362,,,,,,
-8.55E-04,,-0.000801784,,,,,,
-8.45E-04,,-0.000769081,,,,,,
-8.41E-04,,-0.000721502,,,,,,
-8.39E-04,,-0.000648663,,,,,,
-8.39E-04,,-0.000558903,,,,,,
-8.42E-04,,-0.000474411,,,,,,
-8.51E-04,,-0.000407384,,,,,,
-8.69E-04,,-0.000355065,,,,,,
-8.93E-04,,-0.000306271,,,,,,
-9.19E-04,,-0.000249945,,,,,,
-9.42E-04,,-0.000184769,,,,,,
-9.61E-04,,-0.000118882,,,,,,
-9.76E-04,,-5.76E-05,,,,,,
-9.88E-04,,-1.75E-06,,,,,,
-9.99E-04,,5.17E-05,,,,,,
-1.01E-03,,0.000103426,,,,,,
-1.03E-03,,0.000154179,,,,,,
-1.05E-03,,0.000210742,,,,,,
-1.07E-03,,0.00027693,,,,,,
-1.11E-03,,0.000347053,,,,,,
-1.15E-03,,0.000410678,,,,,,
-1.19E-03,,0.000459619,,,,,,
-1.23E-03,,0.000501246,,,,,,
-1.27E-03,,0.000544782,,,,,,
-1.31E-03,,0.000589651,,,,,,
-1.35E-03,,0.000631177,,,,,,
-1.37E-03,,0.000661813,,,,,,
-1.39E-03,,0.000680814,,,,,,
-1.41E-03,,0.000696134,,,,,,
-1.42E-03,,0.000712051,,,,,,
-1.44E-03,,0.000726682,,,,,,
-1.46E-03,,0.00073904,,,,,,
-1.47E-03,,0.000755638,,,,,,
-1.47E-03,,0.000783277,,,,,,
-1.47E-03,,0.000818326,,,,,,
-1.47E-03,,0.000848133,,,,,,
-1.47E-03,,0.000869468,,,,,,
-1.46E-03,,0.000887652,,,,,,
-1.44E-03,,0.000911616,,,,,,
-1.42E-03,,0.000949052,,,,,,
-1.39E-03,,0.00100055,,,,,,
-1.36E-03,,0.00106121,,,,,,
-1.33E-03,,0.00112315,,,,,,
-1.29E-03,,0.00118376,,,,,,
-1.25E-03,,0.00124488,,,,,,
-1.20E-03,,0.00130699,,,,,,
-1.14E-03,,0.00136918,,,,,,
-1.07E-03,,0.00143019,,,,,,
-9.94E-04,,0.00149005,,,,,,
-9.22E-04,,0.00155135,,,,,,
-8.52E-04,,0.00161495,,,,,,
-7.85E-04,,0.0016758,,,,,,
-7.18E-04,,0.00173073,,,,,,
-6.54E-04,,0.00178116,,,,,,
-5.96E-04,,0.00182652,,,,,,
-5.42E-04,,0.00186462,,,,,,
-4.90E-04,,0.00189851,,,,,,
-4.35E-04,,0.00193172,,,,,,
-3.78E-04,,0.00196668,,,,,,
-3.21E-04,,0.00200211,,,,,,
-2.68E-04,,0.00203468,,,,,,
-2.18E-04,,0.00206403,,,,,,
-1.71E-04,,0.0020913,,,,,,
-1.26E-04,,0.00211658,,,,,,
-8.21E-05,,0.00214306,,,,,,
-4.22E-05,,0.00217768,,,,,,
-8.65E-06,,0.0022271,,,,,,
1.76E-05,,0.00228832,,,,,,
3.90E-05,,0.00234798,,,,,,
6.09E-05,,0.00239412,,,,,,
8.60E-05,,0.00242489,,,,,,
1.13E-04,,0.00244546,,,,,,
1.40E-04,,0.00246109,,,,,,
1.63E-04,,0.00247384,,,,,,
1.77E-04,,0.00248394,,,,,,
1.78E-04,,0.00249626,,,,,,
1.67E-04,,0.00252101,,,,,,
1.44E-04,,0.00255911,,,,,,
1.12E-04,,0.00259877,,,,,,
7.71E-05,,0.00262865,,,,,,
4.38E-05,,0.00264707,,,,,,
1.46E-05,,0.0026568,,,,,,
-1.03E-05,,0.00265938,,,,,,
-3.32E-05,,0.00265379,,,,,,
-5.62E-05,,0.00264106,,,,,,
-8.06E-05,,0.00262532,,,,,,
-1.08E-04,,0.00261577,,,,,,
-1.36E-04,,0.0026163,,,,,,
-1.65E-04,,0.00262222,,,,,,
-1.93E-04,,0.00263047,,,,,,
-2.21E-04,,0.00264063,,,,,,
-2.50E-04,,0.00265188,,,,,,
-2.79E-04,,0.00265998,,,,,,
-3.09E-04,,0.00266212,,,,,,
-3.41E-04,,0.0026603,,,,,,
-3.75E-04,,0.00266098,,,,,,
-4.09E-04,,0.00267206,,,,,,
-4.41E-04,,0.00269688,,,,,,
-4.67E-04,,0.00273288,,,,,,
-4.85E-04,,0.00277226,,,,,,
-4.91E-04,,0.00280157,,,,,,
-4.88E-04,,0.00281273,,,,,,
-4.78E-04,,0.00280732,,,,,,
-4.62E-04,,0.00279156,,,,,,
-4.40E-04,,0.00277305,,,,,,
-4.14E-04,,0.00275805,,,,,,
-3.84E-04,,0.00275243,,,,,,
-3.55E-04,,0.00276087,,,,,,
-3.31E-04,,0.00278189,,,,,,
-3.15E-04,,0.00281147,,,,,,
-3.10E-04,,0.0028475,,,,,,
-3.18E-04,,0.00288422,,,,,,
-3.43E-04,,0.00292283,,,,,,
-3.87E-04,,0.00297194,,,,,,
-4.47E-04,,0.00303778,,,,,,
-5.21E-04,,0.00311996,,,,,,
-6.04E-04,,0.00321304,,,,,,
-6.94E-04,,0.0033089,,,,,,
-7.85E-04,,0.0033966,,,,,,
-8.76E-04,,0.00346729,,,,,,
-9.61E-04,,0.00352002,,,,,,
-1.04E-03,,0.00356363,,,,,,
-1.11E-03,,0.00360967,,,,,,
-1.17E-03,,0.00365978,,,,,,
-1.21E-03,,0.00370415,,,,,,
-1.24E-03,,0.00372998,,,,,,
-1.24E-03,,0.00373494,,,,,,
-1.24E-03,,0.00372887,,,,,,
-1.21E-03,,0.00372422,,,,,,
-1.17E-03,,0.00373115,,,,,,
-1.12E-03,,0.00374714,,,,,,
-1.05E-03,,0.00376092,,,,,,
-9.82E-04,,0.00376664,,,,,,
-9.06E-04,,0.00376394,,,,,,
-8.32E-04,,0.00375444,,,,,,
-7.62E-04,,0.00374141,,,,,,
-6.99E-04,,0.00373164,,,,,,
-6.41E-04,,0.00373644,,,,,,
-5.84E-04,,0.00376476,,,,,,
-5.28E-04,,0.00381204,,,,,,
-4.76E-04,,0.00386154,,,,,,
-4.31E-04,,0.003896,,,,,,
-3.95E-04,,0.00390833,,,,,,
-3.67E-04,,0.0039091,,,,,,
-3.47E-04,,0.00391676,,,,,,
-3.30E-04,,0.00394057,,,,,,
-3.12E-04,,0.00397693,,,,,,
-2.92E-04,,0.00401856,,,,,,
-2.69E-04,,0.00405916,,,,,,
-2.44E-04,,0.00408874,,,,,,
-2.14E-04,,0.00410195,,,,,,
-1.82E-04,,0.00410341,,,,,,
-1.52E-04,,0.00410312,,,,,,
-1.27E-04,,0.00410706,,,,,,
-1.06E-04,,0.00411294,,,,,,
-8.91E-05,,0.00411351,,,,,,
-7.59E-05,,0.00410467,,,,,,
-6.46E-05,,0.00408676,,,,,,
-5.43E-05,,0.00406072,,,,,,
-4.60E-05,,0.00403057,,,,,,
-4.33E-05,,0.00400058,,,,,,
-4.71E-05,,0.00396882,,,,,,
-5.40E-05,,0.00393296,,,,,,
-6.04E-05,,0.00389504,,,,,,
-6.41E-05,,0.00386343,,,,,,
-6.65E-05,,0.0038466,,,,,,
-6.92E-05,,0.00384657,,,,,,
-7.21E-05,,0.00385872,,,,,,
-7.30E-05,,0.00387904,,,,,,
-6.96E-05,,0.00390361,,,,,,
-6.05E-05,,0.00392847,,,,,,
-4.52E-05,,0.00395268,,,,,,
-2.49E-05,,0.00397484,,,,,,
-1.07E-06,,0.00399467,,,,,,
2.61E-05,,0.00400987,,,,,,
5.48E-05,,0.00401745,,,,,,
8.13E-05,,0.00402118,,,,,,
1.04E-04,,0.00403089,,,,,,
1.25E-04,,0.00404911,,,,,,
1.46E-04,,0.00407552,,,,,,
1.62E-04,,0.0041146,,,,,,
1.73E-04,,0.00416823,,,,,,
1.78E-04,,0.00422944,,,,,,
1.80E-04,,0.00428927,,,,,,
1.77E-04,,0.00433967,,,,,,
1.70E-04,,0.00437809,,,,,,
1.56E-04,,0.00440785,,,,,,
1.35E-04,,0.00443473,,,,,,
1.10E-04,,0.00446488,,,,,,
8.02E-05,,0.00450229,,,,,,
4.91E-05,,0.00454636,,,,,,
1.91E-05,,0.00459696,,,,,,
-8.97E-06,,0.00465129,,,,,,
-3.62E-05,,0.00470054,,,,,,
-6.39E-05,,0.00473762,,,,,,
-9.13E-05,,0.00476309,,,,,,
-1.17E-04,,0.0047826,,,,,,
-1.38E-04,,0.00480438,,,,,,
-1.55E-04,,0.00483122,,,,,,
-1.68E-04,,0.00485622,,,,,,
-1.80E-04,,0.00487602,,,,,,
-1.94E-04,,0.00489352,,,,,,
-2.15E-04,,0.00490564,,,,,,
-2.42E-04,,0.00491139,,,,,,
-2.72E-04,,0.00491127,,,,,,
-3.00E-04,,0.00490571,,,,,,
-3.23E-04,,0.004903,,,,,,
-3.41E-04,,0.00490512,,,,,,
-3.56E-04,,0.00490564,,,,,,
-3.67E-04,,0.0049027,,,,,,
-3.67E-04,,0.00489282,,,,,,
-3.52E-04,,0.0048767,,,,,,
-3.23E-04,,0.00486688,,,,,,
-2.82E-04,,0.00487124,,,,,,
-2.38E-04,,0.00488257,,,,,,
-1.93E-04,,0.00488827,,,,,,
-1.45E-04,,0.00487519,,,,,,
-9.00E-05,,0.00483694,,,,,,
-2.52E-05,,0.0047858,,,,,,
4.77E-05,,0.00474791,,,,,,
1.22E-04,,0.00473926,,,,,,
1.89E-04,,0.00475526,,,,,,
2.49E-04,,0.00478337,,,,,,
3.00E-04,,0.00480856,,,,,,
3.43E-04,,0.00481746,,,,,,
3.79E-04,,0.00480638,,,,,,
4.09E-04,,0.00478351,,,,,,
4.32E-04,,0.00476211,,,,,,
4.54E-04,,0.00474857,,,,,,
4.77E-04,,0.00474045,,,,,,
5.01E-04,,0.00472994,,,,,,
5.26E-04,,0.00470875,,,,,,
5.52E-04,,0.00466549,,,,,,
5.81E-04,,0.00460145,,,,,,
6.13E-04,,0.00453466,,,,,,
6.47E-04,,0.00448376,,,,,,
6.80E-04,,0.00445695,,,,,,
7.12E-04,,0.00444569,,,,,,
7.43E-04,,0.00443262,,,,,,
7.73E-04,,0.00441131,,,,,,
8.02E-04,,0.00438345,,,,,,
8.27E-04,,0.00435001,,,,,,
8.46E-04,,0.00431147,,,,,,
8.63E-04,,0.00426783,,,,,,
8.80E-04,,0.00421513,,,,,,
9.01E-04,,0.00415757,,,,,,
9.23E-04,,0.00410928,,,,,,
9.43E-04,,0.00407796,,,,,,
9.61E-04,,0.00406122,,,,,,
9.78E-04,,0.00404927,,,,,,
1.00E-03,,0.00403247,,,,,,
1.03E-03,,0.00400538,,,,,,
1.06E-03,,0.00396807,,,,,,
1.10E-03,,0.00392226,,,,,,
1.15E-03,,0.00387309,,,,,,
1.20E-03,,0.00382986,,,,,,
1.26E-03,,0.0037996,,,,,,
1.31E-03,,0.00377929,,,,,,
1.37E-03,,0.00375936,,,,,,
1.42E-03,,0.00373343,,,,,,
1.45E-03,,0.00370003,,,,,,
1.48E-03,,0.00366125,,,,,,
1.49E-03,,0.0036183,,,,,,
1.50E-03,,0.00357369,,,,,,
1.50E-03,,0.00353044,,,,,,
1.49E-03,,0.00348527,,,,,,
1.48E-03,,0.00343885,,,,,,
1.45E-03,,0.0033963,,,,,,
1.42E-03,,0.00335842,,,,,,
1.38E-03,,0.0033269,,,,,,
1.34E-03,,0.00330906,,,,,,
1.31E-03,,0.00330642,,,,,,
1.28E-03,,0.00330414,,,,,,
1.26E-03,,0.00328704,,,,,,
1.24E-03,,0.00324892,,,,,,
1.22E-03,,0.0031989,,,,,,
1.21E-03,,0.00315553,,,,,,
1.21E-03,,0.00313261,,,,,,
1.22E-03,,0.00313029,,,,,,
1.23E-03,,0.00314308,,,,,,
1.24E-03,,0.00316687,,,,,,
1.24E-03,,0.00319388,,,,,,
1.24E-03,,0.00321558,,,,,,
1.25E-03,,0.00322304,,,,,,
1.26E-03,,0.00321166,,,,,,
1.27E-03,,0.00319133,,,,,,
1.28E-03,,0.00317519,,,,,,
1.29E-03,,0.00316454,,,,,,
1.31E-03,,0.00315274,,,,,,
1.32E-03,,0.00314418,,,,,,
1.35E-03,,0.00314847,,,,,,
1.39E-03,,0.00316414,,,,,,
1.43E-03,,0.00318855,,,,,,
1.48E-03,,0.00322529,,,,,,
1.53E-03,,0.00327432,,,,,,
1.58E-03,,0.00332588,,,,,,
1.62E-03,,0.00336833,,,,,,
1.67E-03,,0.00339124,,,,,,
1.72E-03,,0.00339389,,,,,,
1.76E-03,,0.00338899,,,,,,
1.79E-03,,0.00339342,,,,,,
1.82E-03,,0.00341631,,,,,,
1.84E-03,,0.00345576,,,,,,
1.85E-03,,0.00350204,,,,,,
1.87E-03,,0.00354292,,,,,,
1.88E-03,,0.00357119,,,,,,
1.89E-03,,0.00358565,,,,,,
1.91E-03,,0.00359453,,,,,,
1.92E-03,,0.00361081,,,,,,
1.93E-03,,0.00364133,,,,,,
1.94E-03,,0.00368212,,,,,,
1.94E-03,,0.00372797,,,,,,
1.94E-03,,0.00378175,,,,,,
1.93E-03,,0.00384667,,,,,,
1.92E-03,,0.00391445,,,,,,
1.91E-03,,0.00397201,,,,,,
1.89E-03,,0.00401335,,,,,,
1.87E-03,,0.00403445,,,,,,
1.85E-03,,0.00404362,,,,,,
1.83E-03,,0.00406165,,,,,,
1.82E-03,,0.00410377,,,,,,
1.80E-03,,0.0041667,,,,,,
1.78E-03,,0.00423572,,,,,,
1.76E-03,,0.00429634,,,,,,
1.74E-03,,0.00433889,,,,,,
1.73E-03,,0.00436355,,,,,,
1.71E-03,,0.004381,,,,,,
1.70E-03,,0.00440184,,,,,,
1.68E-03,,0.00443179,,,,,,
1.67E-03,,0.00447198,,,,,,
1.64E-03,,0.00451199,,,,,,
1.61E-03,,0.00454336,,,,,,
1.57E-03,,0.00456669,,,,,,
1.53E-03,,0.00458915,,,,,,
1.48E-03,,0.0046221,,,,,,
1.43E-03,,0.00466909,,,,,,
1.36E-03,,0.00472484,,,,,,
1.28E-03,,0.00477839,,,,,,
1.19E-03,,0.00481875,,,,,,
1.08E-03,,0.00483937,,,,,,
9.65E-04,,0.00484164,,,,,,
8.32E-04,,0.00483503,,,,,,
6.84E-04,,0.00482446,,,,,,
5.26E-04,,0.00481395,,,,,,
3.66E-04,,0.00481084,,,,,,
2.05E-04,,0.00482107,,,,,,
4.61E-05,,0.00484335,,,,,,
-1.09E-04,,0.00486329,,,,,,
-2.57E-04,,0.00486632,,,,,,
-3.93E-04,,0.00484701,,,,,,
-5.17E-04,,0.00481143,,,,,,
-6.30E-04,,0.00477731,,,,,,
-7.32E-04,,0.00475599,,,,,,
-8.22E-04,,0.00474858,,,,,,
-9.01E-04,,0.00474941,,,,,,
-9.66E-04,,0.00474743,,,,,,
-1.02E-03,,0.00473368,,,,,,
-1.07E-03,,0.00470698,,,,,,
-1.11E-03,,0.00467195,,,,,,
-1.15E-03,,0.00463933,,,,,,
-1.20E-03,,0.00461884,,,,,,
-1.24E-03,,0.00461089,,,,,,
-1.29E-03,,0.00460578,,,,,,
-1.33E-03,,0.00459458,,,,,,
-1.37E-03,,0.00457077,,,,,,
-1.40E-03,,0.00452788,,,,,,
-1.42E-03,,0.00446499,,,,,,
-1.44E-03,,0.00439095,,,,,,
-1.46E-03,,0.00432557,,,,,,
-1.48E-03,,0.00428611,,,,,,
-1.50E-03,,0.00427509,,,,,,
-1.51E-03,,0.00427917,,,,,,
-1.52E-03,,0.00427372,,,,,,
-1.54E-03,,0.00424232,,,,,,
-1.55E-03,,0.00419066,,,,,,
-1.56E-03,,0.00413551,,,,,,
-1.57E-03,,0.00408766,,,,,,
-1.58E-03,,0.00405442,,,,,,
-1.59E-03,,0.00403763,,,,,,
-1.59E-03,,0.00403021,,,,,,
-1.59E-03,,0.0040211,,,,,,
-1.58E-03,,0.00400219,,,,,,
-1.57E-03,,0.00397361,,,,,,
-1.56E-03,,0.00394133,,,,,,
-1.54E-03,,0.00391142,,,,,,
-1.52E-03,,0.00389101,,,,,,
-1.49E-03,,0.00388537,,,,,,
-1.48E-03,,0.00388619,,,,,,
-1.47E-03,,0.00387785,,,,,,
-1.47E-03,,0.00385392,,,,,,
-1.48E-03,,0.00381919,,,,,,
-1.50E-03,,0.00378572,,,,,,
-1.52E-03,,0.00377044,,,,,,
-1.56E-03,,0.00378605,,,,,,
-1.59E-03,,0.00383069,,,,,,
-1.62E-03,,0.0038854,,,,,,
-1.65E-03,,0.0039252,,,,,,
-1.68E-03,,0.00394118,,,,,,
-1.71E-03,,0.00394566,,,,,,
-1.72E-03,,0.00395404,,,,,,
-1.74E-03,,0.00396662,,,,,,
-1.74E-03,,0.00397798,,,,,,
-1.75E-03,,0.00398789,,,,,,
-1.75E-03,,0.00398693,,,,,,
-1.73E-03,,0.00397112,,,,,,
-1.71E-03,,0.00395561,,,,,,
-1.68E-03,,0.00396205,,,,,,
-1.65E-03,,0.00399903,,,,,,
-1.62E-03,,0.00405711,,,,,,
-1.59E-03,,0.00412028,,,,,,
-1.55E-03,,0.00417346,,,,,,
-1.52E-03,,0.00420663,,,,,,
-1.48E-03,,0.00422431,,,,,,
-1.44E-03,,0.0042382,,,,,,
-1.40E-03,,0.0042573,,,,,,
-1.35E-03,,0.00428747,,,,,,
-1.29E-03,,0.00432582,,,,,,
-1.24E-03,,0.00436835,,,,,,
-1.18E-03,,0.00441058,,,,,,
-1.12E-03,,0.0044444,,,,,,
-1.06E-03,,0.00445988,,,,,,
-1.00E-03,,0.00446151,,,,,,
-9.53E-04,,0.00446301,,,,,,
-9.01E-04,,0.0044726,,,,,,
-8.46E-04,,0.00448825,,,,,,
-7.90E-04,,0.00450032,,,,,,
-7.37E-04,,0.00449894,,,,,,
-6.92E-04,,0.00448274,,,,,,
-6.56E-04,,0.00446244,,,,,,
-6.32E-04,,0.00445263,,,,,,
-6.14E-04,,0.0044571,,,,,,
-5.99E-04,,0.00446832,,,,,,
-5.81E-04,,0.00447603,,,,,,
-5.64E-04,,0.00447635,,,,,,
-5.50E-04,,0.00446891,,,,,,
-5.39E-04,,0.00445075,,,,,,
-5.25E-04,,0.00442292,,,,,,
-5.00E-04,,0.00439338,,,,,,
-4.63E-04,,0.00437612,,,,,,
-4.17E-04,,0.00438359,,,,,,
-3.64E-04,,0.0044145,,,,,,
-3.04E-04,,0.00445367,,,,,,
-2.36E-04,,0.00448346,,,,,,
-1.61E-04,,0.00449366,,,,,,
-8.04E-05,,0.00448373,,,,,,
5.00E-06,,0.00445735,,,,,,
9.40E-05,,0.00442661,,,,,,
1.83E-04,,0.00440986,,,,,,
2.69E-04,,0.00441327,,,,,,
3.52E-04,,0.00442751,,,,,,
4.30E-04,,0.00444083,,,,,,
5.02E-04,,0.00444625,,,,,,
5.67E-04,,0.00443625,,,,,,
6.25E-04,,0.0044098,,,,,,
6.76E-04,,0.00437616,,,,,,
7.24E-04,,0.00434497,,,,,,
7.74E-04,,0.00432046,,,,,,
8.25E-04,,0.00430099,,,,,,
8.76E-04,,0.00427572,,,,,,
9.22E-04,,0.00424034,,,,,,
9.67E-04,,0.00419883,,,,,,
1.01E-03,,0.00415548,,,,,,
1.06E-03,,0.00411683,,,,,,
1.12E-03,,0.00408342,,,,,,
1.19E-03,,0.00404307,,,,,,
1.25E-03,,0.00399167,,,,,,
1.30E-03,,0.00394286,,,,,,
1.35E-03,,0.00391142,,,,,,
1.39E-03,,0.0038956,,,,,,
1.42E-03,,0.00388036,,,,,,
1.46E-03,,0.00385405,,,,,,
1.51E-03,,0.00381288,,,,,,
1.57E-03,,0.00375632,,,,,,
